time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Azimuth,Pitch,Roll,Activity
2025-11-21 10:34:57.942000+00:00,-0.0664,0.9047,-0.1129,0.3983,0.8638,2.1015,-0.824,-2.7904,0.4481,-85.48,-84.58,-113.23,Walk
2025-11-21 10:34:57.953000+00:00,-0.0304,0.9134,-0.1864,0.1987,0.8224,2.707,-0.3479,-2.5249,0.4606,-96.57,-84.62,-125.2,Walk
2025-11-21 10:34:57.962000+00:00,0.0217,0.9348,-0.3355,-0.2654,0.629,3.9274,0.2943,-1.619,0.4956,-107.02,-84.56,-136.62,Walk
2025-11-21 10:34:57.972000+00:00,0.0023,0.9629,-0.5621,-0.2381,0.4061,5.9588,1.0283,-0.1665,0.4997,-116.34,-84.47,-146.9,Walk
2025-11-21 10:34:57.981000+00:00,0.003,0.9985,-0.6671,0.0078,0.0317,7.3156,1.6204,1.3741,0.5676,-124.07,-84.4,-155.48,Walk
2025-11-21 10:34:57.992000+00:00,0.0328,0.9941,-0.5789,-0.3588,-0.0036,6.7445,1.7797,2.304,0.5848,-130.11,-84.43,-162.17,Walk
2025-11-21 10:34:58.003000+00:00,-0.0482,0.9829,-0.3115,0.2374,0.1453,4.3348,1.4507,2.3508,0.4628,-134.8,-84.57,-131.3,Walk
2025-11-21 10:34:58.012000+00:00,-0.108,0.9781,-0.0708,1.0035,0.1818,1.5932,0.8082,1.9075,0.2676,-138.58,-84.81,-99.31,Walk
2025-11-21 10:34:58.022000+00:00,-0.1155,0.9608,0.026,1.1947,0.3271,0.2904,0.1151,1.3628,0.1082,-141.71,-85.12,-66.46,Walk
2025-11-21 10:34:58.033000+00:00,-0.066,0.9381,-0.0195,0.864,0.553,0.4094,-0.3146,1.11,0.0859,-144.39,-85.46,-32.94,Walk
2025-11-21 10:34:58.042000+00:00,-0.0101,0.9329,-0.1511,0.2258,0.641,1.6945,-0.4428,1.0325,0.106,-146.81,-85.82,1.05,Walk
2025-11-21 10:34:58.053000+00:00,-0.003,0.9318,-0.2037,0.0818,0.6512,2.5204,-0.4061,0.91,0.1137,-149.04,-86.16,35.42,Walk
2025-11-21 10:34:58.062000+00:00,-0.0018,0.9361,-0.191,0.0837,0.6345,2.485,-0.2536,0.7193,0.1321,-151.16,-86.47,70.02,Walk
2025-11-21 10:34:58.072000+00:00,0.0063,0.9547,-0.177,0.0305,0.4928,2.3518,-0.0358,0.4979,0.1511,-153.23,-86.72,104.73,Walk
2025-11-21 10:34:58.082000+00:00,0.011,0.9797,-0.1475,-0.005,0.2452,2.0808,0.2175,0.2816,0.1832,-155.24,-86.88,139.42,Walk
2025-11-21 10:34:58.092000+00:00,0.0203,1.0052,-0.1238,-0.0667,-0.0023,1.7779,0.491,0.0885,0.2303,-157.22,-86.97,174.03,Walk
2025-11-21 10:34:58.102000+00:00,0.0279,1.0256,-0.0988,-0.1155,-0.2063,1.468,0.7688,-0.0836,0.2855,-159.31,-87.01,172.38,Walk
2025-11-21 10:34:58.112000+00:00,0.0295,1.0408,-0.0744,-0.1213,-0.3811,1.1218,1.0243,-0.23,0.3256,-161.99,-87.06,170.02,Walk
2025-11-21 10:34:58.122000+00:00,0.0245,1.0463,-0.0485,-0.0504,-0.4609,0.7654,1.232,-0.3494,0.3383,-130.16,-87.14,166.07,Walk
2025-11-21 10:34:58.132000+00:00,0.0195,1.0428,-0.0161,0.0406,-0.4371,0.3169,1.3598,-0.4564,0.3343,-100.99,-87.26,159.39,Walk
2025-11-21 10:34:58.142000+00:00,0.0177,1.0372,0.0184,0.1026,-0.3836,-0.148,1.4023,-0.5446,0.3388,-74.74,-87.4,149.68,Walk
2025-11-21 10:34:58.152000+00:00,0.0212,1.0276,0.0515,0.1183,-0.3028,-0.6337,1.3725,-0.6281,0.3516,-50.4,-87.51,137.99,Walk
2025-11-21 10:34:58.162000+00:00,0.0255,1.0187,0.0778,0.0921,-0.2141,-1.0265,1.2961,-0.7101,0.3534,-27.04,-87.57,125.23,Walk
2025-11-21 10:34:58.172000+00:00,0.0222,1.018,0.0955,0.1418,-0.1885,-1.3511,1.1983,-0.7996,0.3529,-4.13,-87.58,111.95,Walk
2025-11-21 10:34:58.181000+00:00,0.0244,1.0183,0.1018,0.1731,-0.2051,-1.5409,1.1062,-0.8565,0.3553,18.63,-87.51,98.46,Walk
2025-11-21 10:34:58.192000+00:00,0.0283,1.015,0.1001,0.1738,-0.1907,-1.6523,1.0604,-0.8574,0.3739,41.5,-87.35,85.01,Walk
2025-11-21 10:34:58.202000+00:00,0.0356,1.0162,0.0897,0.1444,-0.1925,-1.6855,1.1088,-0.7392,0.4112,64.75,-87.09,71.92,Walk
2025-11-21 10:34:58.212000+00:00,0.0407,1.0269,0.0754,0.1145,-0.2759,-1.6479,1.1728,-0.5596,0.4792,88.83,-86.7,59.64,Walk
2025-11-21 10:34:58.222000+00:00,0.0328,1.0437,0.0904,0.2057,-0.4518,-1.822,1.1209,-0.4239,0.5462,78.54,-86.21,48.97,Walk
2025-11-21 10:34:58.232000+00:00,0.0125,1.0536,0.1259,0.4272,-0.5936,-2.2328,0.9176,-0.3234,0.58,71.0,-85.62,41.07,Walk
2025-11-21 10:34:58.242000+00:00,-0.0073,1.0443,0.1552,0.7043,-0.5677,-2.6109,0.5773,-0.2575,0.5989,66.58,-85.01,36.29,Walk
2025-11-21 10:34:58.252000+00:00,-0.0132,1.0153,0.1708,0.8438,-0.323,-2.824,0.1738,-0.2127,0.6169,64.32,-84.42,33.71,Walk
2025-11-21 10:34:58.262000+00:00,-0.0187,0.9859,0.1612,0.9456,-0.0178,-2.7764,-0.2047,-0.1458,0.6165,63.4,-83.88,32.49,Walk
2025-11-21 10:34:58.272000+00:00,-0.0288,0.9745,0.1291,1.0912,0.1323,-2.4663,-0.4907,-0.0404,0.5996,63.4,-83.41,32.22,Walk
2025-11-21 10:34:58.282000+00:00,-0.0378,0.9555,0.0872,1.2528,0.2756,-1.9974,-0.6721,0.0965,0.5799,64.1,-83.01,32.71,Walk
2025-11-21 10:34:58.292000+00:00,-0.0355,0.9276,0.0463,1.3218,0.5513,-1.5135,-0.7739,0.2894,0.5698,65.42,-82.68,33.88,Walk
2025-11-21 10:34:58.302000+00:00,-0.0309,0.9109,0.0048,1.32,0.7604,-1.0475,-0.8114,0.582,0.5842,67.31,-82.42,35.69,Walk
2025-11-21 10:34:58.312000+00:00,-0.0322,0.9199,-0.0868,1.4237,0.742,-0.195,-0.7733,1.0349,0.6541,69.72,-82.23,38.11,Walk
2025-11-21 10:34:58.322000+00:00,-0.0124,0.9495,-0.1732,1.3342,0.4698,0.8147,-0.7002,1.5611,0.753,72.58,-82.1,41.09,Walk
2025-11-21 10:34:58.332000+00:00,-0.0179,0.9761,-0.2375,1.3879,0.1952,1.566,-0.5958,2.0663,0.8241,75.78,-82.0,44.54,Walk
2025-11-21 10:34:58.341000+00:00,-0.037,0.9973,-0.2586,1.6932,-0.0379,2.0227,-0.5249,2.371,0.8789,79.21,-81.92,48.36,Walk
2025-11-21 10:34:58.352000+00:00,-0.0534,1.0088,-0.2009,1.909,-0.1857,1.7152,-0.5576,2.2708,0.9013,82.77,-81.83,52.45,Walk
2025-11-21 10:34:58.362000+00:00,-0.0924,1.016,-0.1167,2.3798,-0.2659,0.9501,-0.6414,1.8338,0.9012,86.37,-81.7,56.7,Walk
2025-11-21 10:34:58.372000+00:00,-0.1106,1.0227,-0.0902,2.7071,-0.3536,0.6102,-0.6881,1.2333,0.8984,89.96,-81.53,61.0,Walk
2025-11-21 10:34:58.381000+00:00,-0.1231,1.0269,-0.1125,2.9069,-0.4134,0.8237,-0.6574,0.611,0.8788,93.44,-81.31,65.23,Walk
2025-11-21 10:34:58.392000+00:00,-0.1395,1.0246,-0.1454,3.1299,-0.411,1.1976,-0.5631,0.0472,0.8327,96.74,-81.03,69.25,Walk
2025-11-21 10:34:58.402000+00:00,-0.1631,1.0473,-0.1758,3.4185,-0.5419,1.5278,-0.3004,-0.8927,0.626,99.77,-80.71,72.96,Walk
2025-11-21 10:34:58.412000+00:00,-0.1933,1.1243,-0.1947,3.7577,-1.1693,1.7778,-0.3004,-0.8927,0.626,102.48,-80.35,76.23,Walk
2025-11-21 10:34:58.423000+00:00,-0.2233,1.2314,-0.1919,4.103,-2.2124,1.7818,-0.1293,-1.6593,0.3338,104.84,-79.98,79.0,Walk
2025-11-21 10:34:58.432000+00:00,-0.2531,1.3257,-0.182,4.4186,-3.1898,1.68,-0.1293,-1.6593,0.3338,106.87,-79.62,81.22,Walk
2025-11-21 10:34:58.443000+00:00,-0.2894,1.3853,-0.1713,4.7778,-3.8943,1.5275,0.1448,-1.9746,-0.0333,108.59,-79.28,82.9,Walk
2025-11-21 10:34:58.452000+00:00,-0.3336,1.3915,-0.1725,5.1729,-4.102,1.4448,0.1448,-1.9746,-0.0333,109.96,-78.98,83.99,Walk
2025-11-21 10:34:58.463000+00:00,-0.3807,1.3303,-0.1875,5.6181,-3.6527,1.487,0.9736,-1.0564,-0.6547,110.86,-78.74,84.43,Walk
2025-11-21 10:34:58.473000+00:00,-0.4129,1.2226,-0.1834,5.9093,-2.6631,1.4445,1.2173,-0.5009,-1.0666,111.18,-78.56,84.16,Walk
2025-11-21 10:34:58.483000+00:00,-0.4186,1.1081,-0.1055,5.9545,-1.5063,0.751,1.2225,0.0559,-1.4875,110.82,-78.47,83.17,Walk
2025-11-21 10:34:58.493000+00:00,-0.3826,1.0242,0.0126,5.5453,-0.5754,-0.5084,1.0355,0.8244,-1.896,109.78,-78.48,81.49,Walk
2025-11-21 10:34:58.502000+00:00,-0.2242,0.9137,0.2088,4.8459,0.0807,-1.5763,1.0355,0.8244,-1.896,108.04,-78.6,79.21,Walk
2025-11-21 10:34:58.513000+00:00,-0.2242,0.9137,0.2088,3.7908,0.6171,-2.5332,-0.0423,3.2523,-2.5478,105.63,-78.86,76.44,Walk
2025-11-21 10:34:58.523000+00:00,0.0066,0.902,0.4632,2.3642,0.9924,-3.8231,-0.8129,4.161,-2.7838,102.63,-79.26,73.34,Walk
2025-11-21 10:34:58.533000+00:00,0.0066,0.902,0.4632,1.0181,0.9711,-4.9837,-1.3356,4.6049,-2.9847,99.13,-79.84,70.07,Walk
2025-11-21 10:34:58.543000+00:00,0.0915,0.9381,0.4504,-0.1422,0.6925,-5.0379,-1.3136,4.5315,-3.0965,95.12,-80.61,66.66,Walk
2025-11-21 10:34:58.552000+00:00,0.173,1.0047,0.3435,-1.1828,0.151,-3.9873,-0.8193,3.6834,-2.9897,90.02,-81.55,62.54,Walk
2025-11-21 10:34:58.563000+00:00,0.2785,1.1102,0.2192,-2.4454,-0.7916,-2.67,-0.3369,2.2996,-2.7005,80.89,-82.6,54.67,Walk
2025-11-21 10:34:58.572000+00:00,0.4466,1.2867,0.1026,-3.7369,-1.9546,-1.888,-0.0473,1.0956,-2.3422,66.6,-83.57,41.84,Walk
2025-11-21 10:34:58.583000+00:00,0.4466,1.2867,0.1026,-4.6989,-2.7525,-1.4495,-0.1033,-0.0226,-1.9918,51.01,-84.39,27.79,Walk
2025-11-21 10:34:58.592000+00:00,0.4958,1.2664,0.0597,-5.4621,-2.7622,-0.7019,-0.359,-0.8549,-1.6948,35.21,-85.04,13.52,Walk
2025-11-21 10:34:58.602000+00:00,0.3491,1.1245,0.1427,-5.519,-2.1112,-1.4361,-0.6271,-1.2437,-1.4525,19.43,-85.53,-0.83,Walk
2025-11-21 10:34:58.613000+00:00,0.2795,1.095,0.0919,-4.6488,-1.3857,-1.5858,-0.8127,-1.3245,-1.2299,3.73,-85.84,-15.29,Walk
2025-11-21 10:34:58.623000+00:00,0.2348,1.08,0.0243,-3.9743,-1.0518,-1.0175,-0.8751,-1.2601,-1.0437,-11.9,-85.97,-29.94,Walk
2025-11-21 10:34:58.633000+00:00,0.2348,1.08,0.0243,-3.6134,-0.8928,-0.3147,-0.7901,-1.3032,-0.9386,-27.46,-85.88,-44.84,Walk
2025-11-21 10:34:58.643000+00:00,0.0814,1.0959,-0.1596,-3.1168,-0.8395,0.5286,-0.4469,-1.5623,-0.9852,-42.81,-85.54,-59.85,Walk
2025-11-21 10:34:58.652000+00:00,0.0814,1.0959,-0.1596,-2.4239,-0.9765,1.4856,0.1433,-2.0029,-1.3312,-57.13,-84.97,-74.18,Walk
2025-11-21 10:34:58.662000+00:00,-0.0926,1.1267,-0.3418,-1.1456,-1.2848,3.18,0.7667,-2.3085,-1.7159,-67.11,-84.21,-84.5,Walk
2025-11-21 10:34:58.673000+00:00,-0.4107,1.1857,-0.4489,1.0319,-1.5885,4.6076,1.1989,-1.9094,-1.9284,-71.27,-83.41,-89.27,Walk
2025-11-21 10:34:58.682000+00:00,-0.4107,1.1857,-0.4489,2.0943,-1.9386,4.7382,1.1989,-1.9094,-1.9284,-73.28,-82.63,-92.06,Walk
2025-11-21 10:34:58.691000+00:00,-0.3915,1.1888,-0.3207,1.9449,-2.09,3.6001,0.8743,0.6702,-1.8752,-74.2,-81.84,-93.81,Walk
2025-11-21 10:34:58.702000+00:00,-0.3045,1.1399,-0.1262,1.0299,-1.802,1.6848,0.56,1.3427,-1.9229,-74.36,-81.04,-94.72,Walk
2025-11-21 10:34:58.712000+00:00,-0.1945,1.0645,-0.0417,-0.1968,-1.085,0.3085,0.4606,1.4385,-1.9772,-73.91,-80.21,-94.88,Walk
2025-11-21 10:34:58.722000+00:00,0.0254,0.9686,-0.0981,-1.4634,-0.6139,0.5085,0.5728,1.1617,-1.9136,-72.92,-79.33,-94.36,Walk
2025-11-21 10:34:58.731000+00:00,0.0254,0.9686,-0.0981,-2.715,-0.1956,0.6656,0.7905,0.7116,-1.7288,-71.46,-78.4,-93.22,Walk
2025-11-21 10:34:58.742000+00:00,0.179,0.9091,-0.0469,-3.9068,0.1386,0.5215,0.9497,0.2569,-1.5035,-69.59,-77.42,-91.58,Walk
2025-11-21 10:34:58.753000+00:00,0.1381,0.8987,0.0094,-4.7466,0.347,0.1033,0.9832,-0.1041,-1.3328,-67.48,-76.42,-89.6,Walk
2025-11-21 10:34:58.762000+00:00,0.0311,0.8969,0.03,-4.71,0.4308,-0.5144,0.9419,-0.3503,-1.2255,-65.39,-75.41,-87.54,Walk
2025-11-21 10:34:58.772000+00:00,-0.0648,0.8964,-0.0002,-3.8637,0.4341,-0.9264,0.8891,-0.5366,-1.1212,-63.54,-74.4,-85.6,Walk
2025-11-21 10:34:58.782000+00:00,-0.1241,0.8946,-0.0631,-2.9536,0.3766,-0.7957,0.8636,-0.6842,-1.0167,-62.03,-73.42,-83.93,Walk
2025-11-21 10:34:58.792000+00:00,-0.1677,0.8914,-0.1314,-2.3869,0.3679,-0.3,0.8715,-0.7886,-0.9226,-60.78,-72.48,-82.53,Walk
2025-11-21 10:34:58.803000+00:00,-0.2138,0.8854,-0.1899,-2.0349,0.3443,0.3197,0.872,-0.8831,-0.8282,-59.68,-71.59,-81.35,Walk
2025-11-21 10:34:58.812000+00:00,-0.2516,0.8751,-0.2131,-1.6789,0.3635,0.9076,0.8516,-0.9305,-0.7264,-58.6,-70.75,-80.32,Walk
2025-11-21 10:34:58.822000+00:00,-0.2622,0.849,-0.2261,-1.3206,0.4053,1.1551,0.8295,-0.8847,-0.5984,-57.5,-69.97,-79.41,Walk
2025-11-21 10:34:58.833000+00:00,-0.2514,0.8083,-0.2073,-1.2189,0.5959,1.2587,0.7925,-0.7468,-0.4783,-56.4,-69.26,-78.61,Walk
2025-11-21 10:34:58.842000+00:00,-0.236,0.7744,-0.1519,-1.337,0.9391,1.1535,0.726,-0.6717,-0.3796,-55.31,-68.61,-77.92,Walk
2025-11-21 10:34:58.853000+00:00,-0.2101,0.7638,-0.0711,-1.519,1.2999,0.6327,0.6079,-0.7043,-0.2452,-54.27,-68.03,-77.33,Walk
2025-11-21 10:34:58.862000+00:00,-0.1747,0.7736,0.0331,-1.7729,1.4371,-0.1131,0.4709,-0.9233,-0.0775,-53.3,-67.51,-76.84,Walk
2025-11-21 10:34:58.872000+00:00,-0.1426,0.7834,0.1145,-2.124,1.3715,-1.119,0.3642,-1.3219,0.1023,-52.38,-67.05,-76.44,Walk
2025-11-21 10:34:58.882000+00:00,-0.0991,0.789,0.1523,-2.4408,1.2644,-1.9916,0.2746,-1.7628,0.2787,-51.52,-66.67,-76.14,Walk
2025-11-21 10:34:58.892000+00:00,-0.0693,0.7914,0.1463,-2.8478,1.2163,-2.4172,0.1722,-2.058,0.434,-50.71,-66.37,-75.95,Walk
2025-11-21 10:34:58.902000+00:00,-0.0403,0.7857,0.1058,-3.1615,1.1878,-2.4017,0.0859,-2.126,0.5749,-49.97,-66.15,-75.9,Walk
2025-11-21 10:34:58.912000+00:00,-0.0065,0.7779,0.041,-3.391,1.2491,-2.0144,0.021,-1.9997,0.712,-49.3,-66.01,-75.97,Walk
2025-11-21 10:34:58.922000+00:00,0.034,0.7663,-0.0203,-3.6688,1.3513,-1.332,-0.0033,-1.7634,0.8481,-48.7,-65.97,-76.18,Walk
2025-11-21 10:34:58.932000+00:00,0.0688,0.7466,-0.0594,-3.994,1.4773,-0.6341,-0.002,-1.4581,0.9864,-48.17,-66.02,-76.51,Walk
2025-11-21 10:34:58.942000+00:00,0.0997,0.7388,-0.0746,-4.2705,1.6922,-0.1426,0.0272,-1.129,1.1417,-47.71,-66.16,-76.93,Walk
2025-11-21 10:34:58.953000+00:00,0.1149,0.7455,-0.0709,-4.4947,1.8642,0.1107,0.0708,-0.8243,1.3012,-47.31,-66.4,-77.43,Walk
2025-11-21 10:34:58.962000+00:00,0.11,0.7702,-0.0548,-4.5823,1.8752,0.1401,0.1144,-0.5703,1.4643,-46.93,-66.73,-77.96,Walk
2025-11-21 10:34:58.972000+00:00,0.0889,0.8027,-0.0359,-4.4532,1.7179,0.012,0.1654,-0.368,1.6174,-46.55,-67.16,-78.47,Walk
2025-11-21 10:34:58.982000+00:00,0.0387,0.8423,-0.0205,-4.136,1.4772,-0.1799,0.2324,-0.1979,1.7356,-46.15,-67.67,-78.9,Walk
2025-11-21 10:34:58.991000+00:00,-0.0569,0.8926,0.0152,-3.5695,1.1436,-0.3538,0.2488,-0.0046,1.8028,-45.7,-68.27,-79.2,Walk
2025-11-21 10:34:59.002000+00:00,-0.1815,0.9601,0.0809,-2.5798,0.7497,-0.6459,0.1674,0.2063,1.8195,-45.17,-68.94,-79.31,Walk
2025-11-21 10:34:59.012000+00:00,-0.317,1.0473,0.1395,-1.235,0.1795,-1.2551,0.0034,0.3957,1.7674,-44.57,-69.68,-79.2,Walk
2025-11-21 10:34:59.022000+00:00,-0.4526,1.138,0.1458,0.2314,-0.5924,-1.9115,-0.1713,0.5083,1.658,-43.9,-70.48,-78.9,Walk
2025-11-21 10:34:59.032000+00:00,-0.5659,1.2123,0.0977,1.7503,-1.4529,-2.1206,-0.289,0.4408,1.5128,-43.2,-71.32,-78.43,Walk
2025-11-21 10:34:59.042000+00:00,-0.6432,1.2636,0.0189,3.0878,-2.2087,-1.7397,-0.3206,0.1579,1.3821,-42.49,-72.2,-77.86,Walk
2025-11-21 10:34:59.052000+00:00,-0.6969,1.2831,-0.0663,4.0551,-2.7276,-0.9964,-0.2489,-0.313,1.2807,-41.79,-73.09,-77.22,Walk
2025-11-21 10:34:59.062000+00:00,-0.7485,1.2542,-0.1476,4.7444,-2.9884,-0.1327,-0.1143,-0.9001,1.1957,-41.11,-73.99,-76.56,Walk
2025-11-21 10:34:59.072000+00:00,-0.7912,1.1807,-0.1919,5.3682,-2.8072,0.7264,0.0301,-1.5004,1.1039,-40.42,-74.87,-75.91,Walk
2025-11-21 10:34:59.082000+00:00,-0.8206,1.0826,-0.1913,5.898,-2.1646,1.3008,0.1333,-1.9935,1.0015,-39.71,-75.72,-75.3,Walk
2025-11-21 10:34:59.092000+00:00,-0.8321,0.9976,-0.17,6.3215,-1.2091,1.4008,0.2014,-2.2855,0.9078,-38.97,-76.53,-74.76,Walk
2025-11-21 10:34:59.102000+00:00,-0.8054,0.9634,-0.1365,6.5454,-0.3034,1.2553,0.1357,-2.3578,0.8231,-38.19,-77.29,-74.31,Walk
2025-11-21 10:34:59.112000+00:00,-0.6729,1.0388,-0.0987,6.4968,0.2316,0.9749,-0.1276,-2.1185,0.6865,-37.4,-77.99,-73.99,Walk
2025-11-21 10:34:59.122000+00:00,-0.5106,1.165,-0.0583,5.5336,-0.222,0.6641,-0.4989,-1.7647,0.5138,-36.68,-78.64,-73.87,Walk
2025-11-21 10:34:59.132000+00:00,-0.3637,1.2881,-0.0418,3.9635,-1.4344,0.3192,-0.8298,-1.1641,0.328,-36.15,-79.23,-74.07,Walk
2025-11-21 10:34:59.142000+00:00,-0.2682,1.4716,-0.0386,2.4948,-2.5811,0.1855,-0.9421,0.031,0.0617,-35.93,-79.75,-74.67,Walk
2025-11-21 10:34:59.152000+00:00,-0.2205,1.6917,-0.0385,1.4078,-4.2116,0.2321,-0.8299,1.5139,-0.248,-36.1,-80.21,-75.65,Walk
2025-11-21 10:34:59.162000+00:00,-0.1626,1.8062,-0.0418,0.8316,-6.3647,0.2783,-0.7226,2.3635,-0.3628,-36.63,-80.58,-76.89,Walk
2025-11-21 10:34:59.171000+00:00,-0.0706,1.6526,-0.0331,0.3397,-7.9323,0.3529,-0.6126,2.5408,-0.3187,-37.51,-80.87,-78.3,Walk
2025-11-21 10:34:59.182000+00:00,-0.0366,1.3524,-0.0283,-0.577,-7.1462,0.317,-0.4494,2.3438,-0.2582,-38.72,-81.08,-79.8,Walk
2025-11-21 10:34:59.192000+00:00,-0.0261,1.1244,-0.0335,-1.1151,-4.28,0.2556,-0.2164,1.9261,-0.2156,-40.23,-81.22,-81.36,Walk
2025-11-21 10:34:59.202000+00:00,-0.0082,0.9298,-0.0377,-1.2388,-1.8359,0.2729,0.069,1.4386,-0.1719,-41.97,-81.31,-82.89,Walk
2025-11-21 10:34:59.212000+00:00,0.0228,0.7445,-0.0286,-1.4101,0.0916,0.307,0.3563,0.9872,-0.123,-43.8,-81.34,-84.31,Walk
2025-11-21 10:34:59.221000+00:00,0.0562,0.6001,-0.0048,-1.6966,1.9491,0.2088,0.5954,0.5994,-0.0714,-45.53,-81.33,-85.44,Walk
2025-11-21 10:34:59.232000+00:00,0.0766,0.5071,0.0276,-2.0344,3.4908,-0.0634,0.7181,0.2858,-0.031,-46.93,-81.27,-86.11,Walk
2025-11-21 10:34:59.241000+00:00,0.0898,0.4652,0.0594,-2.2719,4.5387,-0.438,0.7271,0.0395,0.0276,-47.79,-81.18,-86.17,Walk
2025-11-21 10:34:59.252000+00:00,0.1177,0.4627,0.0855,-2.3892,5.0492,-0.8336,0.6278,-0.152,0.1087,-48.03,-81.07,-85.63,Walk
2025-11-21 10:34:59.262000+00:00,0.1406,0.4979,0.105,-2.6268,5.1707,-1.1549,0.4336,-0.2969,0.1859,-47.72,-80.97,-84.63,Walk
2025-11-21 10:34:59.271000+00:00,0.1414,0.5701,0.12,-2.8724,4.9147,-1.4121,0.1577,-0.4134,0.231,-46.97,-80.89,-83.33,Walk
2025-11-21 10:34:59.282000+00:00,0.1439,0.6958,0.1254,-2.92,4.3158,-1.5638,-0.1692,-0.4756,0.2638,-45.9,-80.84,-81.9,Walk
2025-11-21 10:34:59.294000+00:00,0.1569,0.8589,0.1233,-2.9753,1.6866,-1.5601,-0.5465,-0.4808,0.2762,-43.58,-80.83,-79.31,Walk
2025-11-21 10:34:59.303000+00:00,0.1636,1.0249,0.1225,-3.0239,0.0406,-1.4471,-0.9562,-0.4516,0.2876,-42.82,-80.89,-78.58,Walk
2025-11-21 10:34:59.314000+00:00,0.1749,1.1641,0.1213,-3.1027,-1.4062,-1.3065,-1.3387,-0.4247,0.2612,-42.69,-80.97,-78.56,Walk
2025-11-21 10:34:59.321000+00:00,0.1836,1.2615,0.1091,-3.1027,-1.4062,-1.3065,-1.6338,-0.3928,0.214,-42.69,-80.97,-78.56,Walk
2025-11-21 10:34:59.334000+00:00,0.199,1.2936,0.0741,-3.2736,-2.9743,-0.6042,-1.7814,-0.3327,0.1793,-45.1,-81.19,-81.3,Walk
2025-11-21 10:34:59.343000+00:00,0.2142,1.2549,0.0212,-3.4406,-2.7558,0.0482,-1.7543,-0.2692,0.1758,-47.73,-81.29,-84.12,Walk
2025-11-21 10:34:59.352000+00:00,0.2069,1.1698,-0.0341,-3.3982,-2.0073,0.7624,-1.5821,-0.2493,0.2355,-51.2,-81.38,-87.77,Walk
2025-11-21 10:34:59.363000+00:00,0.1864,1.0777,-0.0705,-3.1795,-1.095,1.298,-1.3124,-0.275,0.3397,-55.34,-81.45,-92.09,Walk
2025-11-21 10:34:59.371000+00:00,0.1562,1.0004,-0.0882,-3.1795,-1.095,1.298,-1.0115,-0.3559,0.4338,-55.34,-81.45,-92.09,Walk
2025-11-21 10:34:59.383000+00:00,0.1157,0.9382,-0.0891,-2.4387,0.3502,1.7573,-0.7339,-0.5044,0.4899,-64.9,-81.54,-101.98,Walk
2025-11-21 10:34:59.392000+00:00,0.0785,0.8904,-0.0712,-1.9863,0.8699,1.6761,-0.5197,-0.6834,0.5163,-69.94,-81.56,-107.2,Walk
2025-11-21 10:34:59.402000+00:00,0.0681,0.8642,-0.047,-1.7462,1.1679,1.4871,-0.3845,-0.8448,0.5536,-74.9,-81.56,-112.35,Walk
2025-11-21 10:34:59.412000+00:00,0.0666,0.85,-0.0251,-1.6796,1.3399,1.3121,-0.3253,-1.0016,0.6137,-79.61,-81.55,-117.3,Walk
2025-11-21 10:34:59.422000+00:00,0.0632,0.8498,-0.0139,-1.5538,1.3871,1.2101,-0.3326,-1.1653,0.6972,-83.97,-81.54,-121.94,Walk
2025-11-21 10:34:59.432000+00:00,0.0621,0.8658,-0.0078,-1.4462,1.2716,1.197,-0.38,-1.3663,0.8088,-87.95,-81.54,-126.27,Walk
2025-11-21 10:34:59.443000+00:00,0.0577,0.8952,-0.0079,-1.3198,1.0083,1.2117,-0.4316,-1.5472,0.8951,-91.65,-81.57,-130.38,Walk
2025-11-21 10:34:59.452000+00:00,0.0287,0.9327,-0.07,-1.0089,0.6649,1.6562,-0.3789,-1.5698,0.9374,-95.13,-81.62,-134.37,Walk
2025-11-21 10:34:59.463000+00:00,0.0114,0.981,-0.156,-0.6149,0.217,2.6128,-0.2668,-1.536,0.9767,-98.52,-81.69,-138.33,Walk
2025-11-21 10:34:59.473000+00:00,0.012,1.0251,-0.198,-0.544,-0.2421,3.1021,-0.0999,-1.478,0.9855,-101.9,-81.79,-142.35,Walk
2025-11-21 10:34:59.482000+00:00,-0.0253,1.0568,-0.2398,-0.1386,-0.5811,3.508,0.102,-1.4403,0.9654,-105.34,-81.9,-146.47,Walk
2025-11-21 10:34:59.493000+00:00,-0.0544,1.0774,-0.2541,0.3112,-0.7984,3.7215,0.2887,-1.5115,0.9449,-108.89,-82.04,-150.75,Walk
2025-11-21 10:34:59.502000+00:00,-0.0791,1.0766,-0.2197,0.6366,-0.8413,3.4648,0.4142,-1.7343,0.9046,-112.58,-82.19,-155.23,Walk
2025-11-21 10:34:59.513000+00:00,-0.1069,1.0593,-0.1623,1.0247,-0.6978,2.8645,0.4989,-2.0254,0.8303,-116.41,-82.36,-123.91,Walk
2025-11-21 10:34:59.522000+00:00,-0.1248,1.0307,-0.1173,1.3257,-0.4412,2.3257,0.5765,-2.2793,0.7313,-120.33,-82.55,-92.74,Walk
2025-11-21 10:34:59.532000+00:00,-0.1246,1.0048,-0.0867,1.4545,-0.1547,1.9316,0.6624,-2.4293,0.6308,-124.3,-82.76,-61.68,Walk
2025-11-21 10:34:59.542000+00:00,-0.1136,0.9866,-0.0646,1.4464,0.0478,1.6198,0.768,-2.462,0.5375,-128.27,-82.99,-30.67,Walk
